,text,class
1254,我用过中信银行的汽车贷款，结果手续超级繁琐，在线申请了两次都失败，最后还是跑去银行柜台，搞了半天才办妥，真的没时间浪费！,0
1255,工商银行的存款宝真心不错，年化收益率有上百分之四，听说还有5800的限额，真的是小额理财的福音，大家快去试试吧，心里美滋滋的！,1
1256,农行的信用卡真是让人失望，申请了两个月都没批下来，客服态度也不咋样，感觉这服务真的不值得，心里很不爽。,0
1257,交通银行的智能理财产品很吸引人，最近投资了个新上线的，收益月月都有，还是百分之三点五，期待能陪我存到更久！,1
1258,中信银行的基金投资APP功能还算不错，界面简单易懂，虽然有时候会卡顿，但操作方便，应该算是个可以尝试的选择。,2
1259,建行的贷款审核太慢了，提交申请后居然等了一个多月才有消息，不知道是不是流程太复杂了，心里没底，完全不推荐这种体验。,0
1260,工行的一款在线理财产品收益真心不错，年化收益达到4.5%，还可以灵活支取，真的很赞！,1
1261,中行的信用卡积分政策真心不太给力，消费了好几万积分也没攒到什么有用的，感觉有点失望。,2
1262,招行的定期存款利率太低了，就算存半年，年利率也才2.1%，感觉就是被“坑”了。,0
1263,农行的宝宝财富理财产品利率在4%左右，还是不错的，但绑卡后出金有点慢，慢慢等吧。,2
1264,交行的现金管家服务非常方便，有专属顾问指导投资，感觉自己赚钱的机会多了很多，强烈推荐！,1
1265,我前几天在中信银行买了他们的智能定期存款，年利率居然有4.25%，还挺不错的，值得推荐给大家！,1
1266,交行的信用卡真是让我失望透顶，免年费的条件太复杂，最后还是被扣了80块，心疼！,0
1267,前几个月买了浦发的理财产品，收益也不算太高，大概就3.5%左右，感觉还可以，但也不算惊艳。,2
1268,光大银行的余额宝理财真的好方便，随时随地都能提现，年化收益率也稳定在3.8%左右，真心推荐！,1
1269,工行的贷款申请流程太麻烦了，我等了快两周才审核通过，真的不想再碰了！,0
1270,我在兴业银行办的理财产品，收益率真不错，年化4.5%！存了一年，到账的时候感觉真心划算，推荐给大家！,1
1271,建行的信用卡真的是太鸡肋了，一堆优惠看起来不错，其实很多都用不上，尤其是积分，真心觉得不划算，信用额度也不高，有点失望。,2
1272,中信银行的存款产品利率整体还不错，定期存款年利率竟然达到3.25%，取出来的时候感觉赚到了一些，还是值得考虑的哦！,1
1273,农行的理财产品真是坑，去年买的一个收益承诺5%，结果到期时只给了2.5%，感觉上当了，真心不推荐！,0
1274,交通银行的信用卡体验还算中规中矩，偶尔会有一些消费返现活动，但总的来说没有特别吸引我的地方，维持现状吧。,2
1275,交通银行的定期存款真的不错，我存了一年，利率竟然有3.5%，比很多银行都高，心里特满意！,1
1276,我觉得招商银行的信用卡真是坑人，我上个月刚还了款，看到账单还是有利息，真是让人气愤，感觉被骗了。,0
1277,工行的理财产品还行，收益大概在4%左右，没什么特别的，但也算稳当，不会让我特别失望。,2
1278,光大银行的智能定投产品挺赞的，我投了几万块，收益算下来差不多有7%了，感觉投资的方向是对的！,1
1279,农行的贷款利率真心高，借了10万块，利率是4.5%，每个月的利息都让我心塞，真希望能再降一些。,0
1280,中信银行的智能投资顾问真不错，我最近用它买了一些基金，收益率居然达到了8.5%，感觉投资进入新世界了！,1
1281,农行的存款产品真让人失望，定期存款利率才1.5%，根本赶不上通货膨胀，还不如买个理财产品安心。,0
1282,最近用建行的信用卡，积分政策好像还行，不过要用很久才能换到什么实质的东西，就是挺麻烦的。,2
1283,我在招商银行办了个3年的固定利率理财，收益率竟然有6.2%，隔几个月能看到利息到账，真心不错！,1
1284,交通银行的贷款审批速度太慢了，申请了半个月都没消息，影响了我的购房计划，真是让人心急啊！,0
1285,最近试了一下工商银行的定期存款，年利率3.5%，感觉还不错。虽然不算最高，但额度大，在大额存款的情况下收益也还可以，算是稳妥的选择，心里踏实。,1
1286,这几个月用建设银行的信用卡，消费的额度居高不下，每次都给我疯狂提额，结果现在额度已经达到10万，感觉还是挺满意的，刷卡也越来越方便了。,2
1287,去年办了招商银行的养老金理财产品，收益率才2.5%，感觉有点低，不知道大家是怎么看的，毕竟我们辛辛苦苦工作，期待的收益总是希望多一点。,3
1288,前几天申请了浦发银行的房贷，利率4.8%，审批速度还是蛮快的，但是额外的手续费让我有点意外。总之，整体体验中规中矩，既没有特别惊喜也没有太多失望。,4
1289,用中信银行的理财产品，号称3年期能稳定收益4.2%，但我投资后两年的市场波动让我心里很没底，感觉风头还得再观察再决定，要是收益不理想，那就亏大了。,5
1290,最近申请的招商银行的信用卡，额度5000元，感觉办卡流程挺简单的，不过额度提起来还是蛮慢的，可能还是要多用用它。,1
1291,中信银行的定期存款利率还不错，整整一年3.5%的收益，真心觉得不错，虽然不高但是稳稳的。,2
1292,我用平安银行的车险，服务态度还好，报案后24小时内就处理完了，赔付也快，整体满意！,3
1293,华夏银行的理财产品收益不错，这个月普遍有4%收益，到账速度也挺快，不过就是要求金额稍微高一点，要存个5万元。,4
1294,申请了建设银行的信用卡，额度是8000元，使用了几个月，感觉额度提额比较慢，希望他们能多关注一下新用户的需求！,5
1295,我最近用农业银行的定期存款产品，年利率居然达到了3.25%，很划算，储蓄真的比消费更能赚到钱，感觉超满意！,1
1296,中信银行的信用卡真是糟糕，我申请了半天也没通过，客服电话打了无数次也是没用，心累了，宛如被黑屋了！,0
1297,富民银行的理财产品收益还不错，我投了5万元，半年后利息差不多2700，蛮划算的！真心觉得这个银行的产品还是靠谱的！,1
1298,工商银行的汽车贷款利率是4.5%，虽然还好，但觉得比其它银行稍微高了一点，申请过程也蛮繁琐的，感觉有点一般。,2
1299,兴业银行的网贷利率竟然高达18%，我朋友一不小心借了，结果负担超级重，真是个坑！我绝对不推荐大家用这个产品！,0
1300,中信银行的定期存款利率还不错，最近我存了个三个月的，年利率能达到2.5%，比大部分银行高，感觉还是挺划算的！,1
1301,我用工商银行的信用卡申请了个分期，结果手续费要到6%，太坑了，上个月还因为忘记还款付了滞纳金，真是心累！,0
1302,农行的货币基金收益波动挺大，有时候一看收益不错，后面又回落了，反正就是个小投资，心态放平就好。,2
1303,建设银行的理财产品很有吸引力，之前买了个零风险的，收益率达到了4.2%，用起来也很安心，推荐给大家试试！,1
1304,我开了平安银行的账户，本以为服务会很好，结果客服态度很冷淡，问题都不愿意多说，真是失望！,0
1305,我觉得工商银行的短期理财产品真的不错，虽然收益率才4.5%，但是流动性强，随时都可以赎回，感觉比定期存款强多了，真心推荐给大家！,1
1306,刚刚在建设银行办理了住房贷款，利率居然有6.3%，虽然历史最低，但看着那几万的利息，心里还是有点沉重，不过利率的透明度让我觉得这家银行还不错，能接受。,2
1307,不知道大家有没有用过农业银行的信用卡，刚申请就给我批了1万额度，免年费的，刷起来还算方便，但是客服态度真不咋地，感觉不太靠谱。,2
1308,我在平安银行的理财产品上投了5万元，结果收益期满时连本金都没到，真是无语，这种事再不会碰了，感觉他们就是专门坑人的。,0
1309,招行的定期存款时间灵活，收益是3.2%，虽然不算特别高，但他们的服务态度真心好，去柜台的时候工作人员还主动帮我解答各种问题，让我觉得很舒服。,1
