id,text,class
2677,我最近在招商银行投资了一个智能投顾产品，收益还不错，最近一个季度达到5.8%，挺满意的，经理服务也很到位，很专业。,2
2678,工商银行的信用卡真是让人失望！我用了一年还清了所有账单，结果额度提高的速度简直慢得像蜗牛，怎么回事啊？,0
2679,觉得浦发银行的定期存款比例还不错，我选了3年期的，年利率达到4.2%，比大多数银行高点，真心不错，已经存入了一笔。,1
2680,中信银行的贷款产品真是坑人，一直在审核，打电话过去咨询客服，他们也是一问三不知，感觉我等得快疯了。,0
2681,上个月申请了建行的定期存款，利率真不错，1年期竟然有3.5%，对比其他银行高很多，感觉赚到啦！,1
2682,中信的信用卡额度真的小得可怜，申请了才五千，还得拼命消费才能提升，太坑了，要是能给点面子就好了。,0
2683,最近体验了中国银行的理财产品，年化收益率达到了4.2%，感觉还是挺划算的，计划下个月再投个十万。,1
2684,工行的活期存款就是个普通选择，利率只有0.3%，也没有其它特性，适合闲钱放着，但总觉得不那么吸引人。,2
2685,农行的房贷利率还挺靠谱的，才4.9%，而且审批速度很快，真心觉得把我这小白带进了买房的大门。,1
2686,我在工商银行开了个固定存款，利率还是不错的，年化利率居然有3.5%，收益还算满意呢！,1
2687,中信银行的信用卡真让人失望，虽然额度是1万，但每次消费后返现都迟到，真的是体验差！,0
2688,前几天办了农业银行的理财产品，编号001234，全款投资，年化收益率可以达到4.2%，感觉值了！,1
2689,不知道为什么，我在招商银行的个人贷款申请被拒了，征信明明没问题，让我心里特别不爽。,0
2690,最近在平安银行买了点保险，保障挺全面的，但具体收益还得等时间看看，先观望吧。,2
2691,建行的定期存款利率还不错，年利率能达到3.5%，但就是锁定时间长，觉得不太灵活。,1
2692,我在工商银行办的利息宝，真是让人失望，竟然只有2%的收益，真心觉得划不来。,0
2693,农行的信用卡返现还是挺给力的，尤其是超市消费，几乎能拿到5%的返现，省钱感觉超爽！,1
2694,中行的活期存款虽然灵活，但利率太低，只有0.3%，总觉得不划算，不过随时取用还是比较方便。,2
2695,我最近申请了交通银行的住房贷款，利率仅4.25%，要分30年还，感觉压力不算大，心里挺踏实的。,1
2696,我在招商银行办的定期存款，利率还挺不错的，年化收益能达到3.5%，虽然流动性差点，但我觉得值得，毕竟一放就是一年，金额也能稳稳的涨。,1
2697,建行的理财产品收益一般，比较稳定，虽然没有特别高，但起码不会亏，适合风险厌恶者，综合考虑是个不错的选择。,2
2698,某平安银行的信用卡提额真是太慢了，半年了都没动过，消费还不够大，还得给我拉黑了，不知道是不是卡种的原因。,0
2699,我在农业银行买的基金收益还不错，去年涨了25%，而且经理服务态度特别好，随时解答我的疑问，让我对投资更有信心了！,1
2700,交通银行的余额宝没啥特别之处，利息也就3%左右，偶尔找些零碎钱放进去，也没什么大问题，就是想要高收益的话，还是得看其他投资。,2
2701,交行的理财产品收益还不错，刚买的“交行理财大师”年化收益率达4.5%，感觉比大部分银行的要高，虽然额度不是很大，但至少让我有点小期待，真心不错！,1
2702,我试着申请了兴业银行的个人贷款，结果被拒了，这年头真是太难了。他们还说是因为信用评分不足，真心觉得信用卡用得挺好的，感觉不太公平，心累。,0
2703,我用的招商银行的“优选家庭理财”产品，收益率稳定，跟许多银行比起来好很多，投资几个月就见到了收益，398号产品的收益我很满意，计划继续持有！,1
2704,最近听说浦发的“超级信用卡”很火，申请也有人通过，有点心动，但我更关心自己的额度能不能提上去，这样我就考虑申请了，要不然也没啥意义。,2
2705,中信银行的“灵活存款”让我失望，虽然宣传的年化收益率有5%，但是我实际在存一个月后只得到了500元的收益，感觉不如预期，心里不舒服，可能不太适合我。,0
2706,这个招商银行的定期存款真的是挺不错的，收益率达到了4.5%，感觉还蛮划算的，虽然利息不算特别高，但起码比其他银行强很多，尤其是我之前的民生只有3.3%，这次换了招商感觉不错。,1
2707,我用的兴业银行的信用卡，之前申请的消费分期利率7.5%，感觉还是能接受的，毕竟分期付款很方便，虽然有点小贵，但能减轻一下经济压力。,2
2708,工行的理财产品确实收益不高，像我买的短期理财，才2.8%的年化收益，听说同类的其他银行都在3%以上，不知道是不是因为额度不够，不太满意。,0
2709,我办理的光大银行的车险，虽然保费贵了点，但服务态度真是超好，理赔也非常快，两个工作日就到账了，这点我觉得值得给个赞！,1
2710,交通银行这款信用卡的积分换礼品的活动还挺多，但是实际兑换起来感觉都不太实惠，积分用掉了也没啥大感觉，就当积累个小福利吧。,2
2711,我在招商银行开了活期宝，利率居然有2.5%！每年这笔利息还是挺可观的，感觉不错！,1
2712,上个月用建行的随借随还贷款，结果逾期了，罚息真是高，一天就要几块，心塞。,0
2713,之前在平安银行办了个保险理财，收益率在4%左右，算是中规中矩吧，没什么特别值得说的。,2
2714,报名了中信的定期存款，利率竟然有3.8%，感觉超值，之前的存款利息也太低了！,1
2715,农行的信用卡还是不太好用，额度低还容易被拒，已经不想再用了。,0
2716,最近在招商银行买了个“一年期定期存款”，利率居然高达3.3%，感觉还不错，虽然没有特别惊艳，但也算稳定吧。,1
2717,我在交通银行的“消费贷”上套了些钱，结果利率竟然高达18%，真是太坑爹了！每个月还款真是个负担，心累。,0
2718,用了光大银行的“阳光信用卡”，每个月都有积分可以兑换礼品，虽然额度不高，但正好能满足日常消费需求，618活动的时候还会有额外返现，实在太棒了！,1
2719,在中国银行开了个“流动资产宝”，整个人都崩溃了。收益不如说的那么高，提现又慢，完全合不来我的节奏，特地跑去银行问了还没个靠谱的答复！,0
2720,农行的“智能存款”功能还算不错，虽然流程繁琐，但对比其他银行收益率也不错，能接受，只是办理时间有点长。,2
2721,我最近开了工商银行的e贷，额度高达5万，利率也只要4.5%，感觉很不错，能帮我解决一些资金周转的问题！,1
2722,中国建设银行的定期存款真心不推荐，年利率只有1.75%，感觉还不如把钱放在活期里！风险小一点，但收益更低，真是划不来！,2
2723,之前在中信银行申请信用卡，真的很失望，申请了半个月竟然审核不通过，客服给的理由超级模糊，让我感觉很不专业，真是浪费时间！,0
2724,农行的余额宝使用体验一般，虽然是活期但收益也就那么点，今后可能会考虑其他更高收益的产品。,2
2725,我觉得招商银行的理财产品“招财多多”还不错，年化收益能达到5.2%，而且本金保障，让我觉得投资得心应手，真是赚到了！,1
2726,最近办理了招商银行的“年轻人存款计划”，利息还不错，年利率能达到3.5%，感觉如果定期存款这款还蛮划算的，值得试试！,1
2727,我用工行的“新风尚信用卡”结果额度一次降到2000，真心坑，明明之前有过1万的额度，现在用起来都不敢用了，失望！,0
2728,中行的“基金定投”不错，收益稳定，去年我投资了5万，竟然有近15%的收益，这样每个月小额定投也能积少成多，非常满意！,1
2729,听说兴业银行的房贷利率很优惠，但具体政策和额度等我还在了解中，现在房贷不太好办理，打算先关注一段时间再决定。,2
2730,昨天申了个平安的保险，结果客服一直推销其他产品，感觉有点烦，明明就是想了解保险的基本信息，却被不断打岔，真是厌烦！,0
